CORP_NAME_CODE1,CORP_NAME1,SCHL_NAME_CODE,SCHL_NAME,GRADE,ENROLLMENT_N,ENROLLMENT_N1
9230,Lutheran Schools of Indiana,B450,Saint John Lutheran School,Grade 10,,90
9230,Lutheran Schools of Indiana,B450,Saint John Lutheran School,Grade 11,,90
9230,Lutheran Schools of Indiana,B450,Saint John Lutheran School,Grade 12,,90
9230,Lutheran Schools of Indiana,B450,Saint John Lutheran School,Grade 12+/Adult,,90
9230,Lutheran Schools of Indiana,B452,Trinity Lutheran High School,Pre-Kindergarten,,142
9230,Lutheran Schools of Indiana,B452,Trinity Lutheran High School,Kindergarten,,142
9230,Lutheran Schools of Indiana,B452,Trinity Lutheran High School,Grade 1,,142
9230,Lutheran Schools of Indiana,B452,Trinity Lutheran High School,Grade 2,,142
9230,Lutheran Schools of Indiana,B452,Trinity Lutheran High School,Grade 3,,142
9230,Lutheran Schools of Indiana,B452,Trinity Lutheran High School,Grade 4,,142
9230,Lutheran Schools of Indiana,B452,Trinity Lutheran High School,Grade 5,,142
9230,Lutheran Schools of Indiana,B452,Trinity Lutheran High School,Grade 6,,142
9230,Lutheran Schools of Indiana,B452,Trinity Lutheran High School,Grade 7,,142
9230,Lutheran Schools of Indiana,B452,Trinity Lutheran High School,Grade 8,,142
9230,Lutheran Schools of Indiana,B452,Trinity Lutheran High School,Grade 9,30,142
9230,Lutheran Schools of Indiana,B452,Trinity Lutheran High School,Grade 10,31,142
9230,Lutheran Schools of Indiana,B452,Trinity Lutheran High School,Grade 11,37,142
9230,Lutheran Schools of Indiana,B452,Trinity Lutheran High School,Grade 12,44,142
9230,Lutheran Schools of Indiana,B452,Trinity Lutheran High School,Grade 12+/Adult,,142
9230,Lutheran Schools of Indiana,B465,Lutheran Central School,Pre-Kindergarten,,127
9230,Lutheran Schools of Indiana,B465,Lutheran Central School,Kindergarten,9,127
9230,Lutheran Schools of Indiana,B465,Lutheran Central School,Grade 1,12,127
9230,Lutheran Schools of Indiana,B465,Lutheran Central School,Grade 2,14,127
9230,Lutheran Schools of Indiana,B465,Lutheran Central School,Grade 3,21,127
9230,Lutheran Schools of Indiana,B465,Lutheran Central School,Grade 4,16,127
9230,Lutheran Schools of Indiana,B465,Lutheran Central School,Grade 5,10,127
9230,Lutheran Schools of Indiana,B465,Lutheran Central School,Grade 6,13,127
9230,Lutheran Schools of Indiana,B465,Lutheran Central School,Grade 7,18,127
9230,Lutheran Schools of Indiana,B465,Lutheran Central School,Grade 8,14,127
9230,Lutheran Schools of Indiana,B465,Lutheran Central School,Grade 9,,127
9230,Lutheran Schools of Indiana,B465,Lutheran Central School,Grade 10,,127
9230,Lutheran Schools of Indiana,B465,Lutheran Central School,Grade 11,,127
9230,Lutheran Schools of Indiana,B465,Lutheran Central School,Grade 12,,127
9230,Lutheran Schools of Indiana,B465,Lutheran Central School,Grade 12+/Adult,,127
9230,Lutheran Schools of Indiana,B850,Trinity Lutheran School,Pre-Kindergarten,3,192
9230,Lutheran Schools of Indiana,B850,Trinity Lutheran School,Kindergarten,18,192
9230,Lutheran Schools of Indiana,B850,Trinity Lutheran School,Grade 1,25,192
9230,Lutheran Schools of Indiana,B850,Trinity Lutheran School,Grade 2,26,192
9230,Lutheran Schools of Indiana,B850,Trinity Lutheran School,Grade 3,19,192
9230,Lutheran Schools of Indiana,B850,Trinity Lutheran School,Grade 4,26,192
9230,Lutheran Schools of Indiana,B850,Trinity Lutheran School,Grade 5,18,192
9230,Lutheran Schools of Indiana,B850,Trinity Lutheran School,Grade 6,21,192
9230,Lutheran Schools of Indiana,B850,Trinity Lutheran School,Grade 7,21,192
9230,Lutheran Schools of Indiana,B850,Trinity Lutheran School,Grade 8,15,192
9230,Lutheran Schools of Indiana,B850,Trinity Lutheran School,Grade 9,,192
9230,Lutheran Schools of Indiana,B850,Trinity Lutheran School,Grade 10,,192
9230,Lutheran Schools of Indiana,B850,Trinity Lutheran School,Grade 11,,192
9230,Lutheran Schools of Indiana,B850,Trinity Lutheran School,Grade 12,,192
9230,Lutheran Schools of Indiana,B850,Trinity Lutheran School,Grade 12+/Adult,,192
9230,Lutheran Schools of Indiana,C050,Trinity Lutheran School,Pre-Kindergarten,8,82
9230,Lutheran Schools of Indiana,C050,Trinity Lutheran School,Kindergarten,13,82
9230,Lutheran Schools of Indiana,C050,Trinity Lutheran School,Grade 1,16,82
9230,Lutheran Schools of Indiana,C050,Trinity Lutheran School,Grade 2,5,82
9230,Lutheran Schools of Indiana,C050,Trinity Lutheran School,Grade 3,7,82
9230,Lutheran Schools of Indiana,C050,Trinity Lutheran School,Grade 4,10,82
9230,Lutheran Schools of Indiana,C050,Trinity Lutheran School,Grade 5,6,82
9230,Lutheran Schools of Indiana,C050,Trinity Lutheran School,Grade 6,7,82
9230,Lutheran Schools of Indiana,C050,Trinity Lutheran School,Grade 7,6,82
9230,Lutheran Schools of Indiana,C050,Trinity Lutheran School,Grade 8,4,82
9230,Lutheran Schools of Indiana,C050,Trinity Lutheran School,Grade 9,,82
9230,Lutheran Schools of Indiana,C050,Trinity Lutheran School,Grade 10,,82
9230,Lutheran Schools of Indiana,C050,Trinity Lutheran School,Grade 11,,82
9230,Lutheran Schools of Indiana,C050,Trinity Lutheran School,Grade 12,,82
9230,Lutheran Schools of Indiana,C050,Trinity Lutheran School,Grade 12+/Adult,,82
9230,Lutheran Schools of Indiana,C065,St Paul's Lutheran School,Pre-Kindergarten,,166
9230,Lutheran Schools of Indiana,C065,St Paul's Lutheran School,Kindergarten,15,166
9230,Lutheran Schools of Indiana,C065,St Paul's Lutheran School,Grade 1,19,166
9230,Lutheran Schools of Indiana,C065,St Paul's Lutheran School,Grade 2,12,166
9230,Lutheran Schools of Indiana,C065,St Paul's Lutheran School,Grade 3,17,166
9230,Lutheran Schools of Indiana,C065,St Paul's Lutheran School,Grade 4,19,166
9230,Lutheran Schools of Indiana,C065,St Paul's Lutheran School,Grade 5,27,166
9230,Lutheran Schools of Indiana,C065,St Paul's Lutheran School,Grade 6,23,166
9230,Lutheran Schools of Indiana,C065,St Paul's Lutheran School,Grade 7,14,166
9230,Lutheran Schools of Indiana,C065,St Paul's Lutheran School,Grade 8,20,166
9230,Lutheran Schools of Indiana,C065,St Paul's Lutheran School,Grade 9,,166
9230,Lutheran Schools of Indiana,C065,St Paul's Lutheran School,Grade 10,,166
9230,Lutheran Schools of Indiana,C065,St Paul's Lutheran School,Grade 11,,166
9230,Lutheran Schools of Indiana,C065,St Paul's Lutheran School,Grade 12,,166
9230,Lutheran Schools of Indiana,C065,St Paul's Lutheran School,Grade 12+/Adult,,166
9230,Lutheran Schools of Indiana,C150,Saint John Lutheran School,Pre-Kindergarten,,102
9230,Lutheran Schools of Indiana,C150,Saint John Lutheran School,Kindergarten,11,102
9230,Lutheran Schools of Indiana,C150,Saint John Lutheran School,Grade 1,17,102
9230,Lutheran Schools of Indiana,C150,Saint John Lutheran School,Grade 2,9,102
9230,Lutheran Schools of Indiana,C150,Saint John Lutheran School,Grade 3,10,102
9230,Lutheran Schools of Indiana,C150,Saint John Lutheran School,Grade 4,11,102
9230,Lutheran Schools of Indiana,C150,Saint John Lutheran School,Grade 5,14,102
9230,Lutheran Schools of Indiana,C150,Saint John Lutheran School,Grade 6,6,102
9230,Lutheran Schools of Indiana,C150,Saint John Lutheran School,Grade 7,9,102
9230,Lutheran Schools of Indiana,C150,Saint John Lutheran School,Grade 8,15,102
9230,Lutheran Schools of Indiana,C150,Saint John Lutheran School,Grade 9,,102
9230,Lutheran Schools of Indiana,C150,Saint John Lutheran School,Grade 10,,102
9230,Lutheran Schools of Indiana,C150,Saint John Lutheran School,Grade 11,,102
9230,Lutheran Schools of Indiana,C150,Saint John Lutheran School,Grade 12,,102
9230,Lutheran Schools of Indiana,C150,Saint John Lutheran School,Grade 12+/Adult,,102
9230,Lutheran Schools of Indiana,C267,Holy Cross Lutheran School,Pre-Kindergarten,,240
9230,Lutheran Schools of Indiana,C267,Holy Cross Lutheran School,Kindergarten,35,240
9230,Lutheran Schools of Indiana,C267,Holy Cross Lutheran School,Grade 1,29,240
9230,Lutheran Schools of Indiana,C267,Holy Cross Lutheran School,Grade 2,31,240
9230,Lutheran Schools of Indiana,C267,Holy Cross Lutheran School,Grade 3,39,240
9230,Lutheran Schools of Indiana,C267,Holy Cross Lutheran School,Grade 4,24,240
9230,Lutheran Schools of Indiana,C267,Holy Cross Lutheran School,Grade 5,24,240
9230,Lutheran Schools of Indiana,C267,Holy Cross Lutheran School,Grade 6,26,240
9230,Lutheran Schools of Indiana,C267,Holy Cross Lutheran School,Grade 7,20,240
9230,Lutheran Schools of Indiana,C267,Holy Cross Lutheran School,Grade 8,12,240
9230,Lutheran Schools of Indiana,C267,Holy Cross Lutheran School,Grade 9,,240
9230,Lutheran Schools of Indiana,C267,Holy Cross Lutheran School,Grade 10,,240
9230,Lutheran Schools of Indiana,C267,Holy Cross Lutheran School,Grade 11,,240
9230,Lutheran Schools of Indiana,C267,Holy Cross Lutheran School,Grade 12,,240
9230,Lutheran Schools of Indiana,C267,Holy Cross Lutheran School,Grade 12+/Adult,,240
9230,Lutheran Schools of Indiana,C270,Lutheran High School,Pre-Kindergarten,,251
9230,Lutheran Schools of Indiana,C270,Lutheran High School,Kindergarten,,251
9230,Lutheran Schools of Indiana,C270,Lutheran High School,Grade 1,,251
9230,Lutheran Schools of Indiana,C270,Lutheran High School,Grade 2,,251
9230,Lutheran Schools of Indiana,C270,Lutheran High School,Grade 3,,251
9230,Lutheran Schools of Indiana,C270,Lutheran High School,Grade 4,,251
9230,Lutheran Schools of Indiana,C270,Lutheran High School,Grade 5,,251
9230,Lutheran Schools of Indiana,C270,Lutheran High School,Grade 6,,251
9230,Lutheran Schools of Indiana,C270,Lutheran High School,Grade 7,,251
9230,Lutheran Schools of Indiana,C270,Lutheran High School,Grade 8,,251
9230,Lutheran Schools of Indiana,C270,Lutheran High School,Grade 9,75,251
9230,Lutheran Schools of Indiana,C270,Lutheran High School,Grade 10,62,251
9230,Lutheran Schools of Indiana,C270,Lutheran High School,Grade 11,55,251
9230,Lutheran Schools of Indiana,C270,Lutheran High School,Grade 12,59,251
9230,Lutheran Schools of Indiana,C270,Lutheran High School,Grade 12+/Adult,,251
9230,Lutheran Schools of Indiana,C315,Calvary Lutheran School,Pre-Kindergarten,,224
9230,Lutheran Schools of Indiana,C315,Calvary Lutheran School,Kindergarten,22,224
9230,Lutheran Schools of Indiana,C315,Calvary Lutheran School,Grade 1,24,224
9230,Lutheran Schools of Indiana,C315,Calvary Lutheran School,Grade 2,23,224
9230,Lutheran Schools of Indiana,C315,Calvary Lutheran School,Grade 3,35,224
9230,Lutheran Schools of Indiana,C315,Calvary Lutheran School,Grade 4,20,224
9230,Lutheran Schools of Indiana,C315,Calvary Lutheran School,Grade 5,23,224
9230,Lutheran Schools of Indiana,C315,Calvary Lutheran School,Grade 6,31,224
9230,Lutheran Schools of Indiana,C315,Calvary Lutheran School,Grade 7,23,224
9230,Lutheran Schools of Indiana,C315,Calvary Lutheran School,Grade 8,23,224
9230,Lutheran Schools of Indiana,C315,Calvary Lutheran School,Grade 9,,224
9230,Lutheran Schools of Indiana,C315,Calvary Lutheran School,Grade 10,,224
9230,Lutheran Schools of Indiana,C315,Calvary Lutheran School,Grade 11,,224
9230,Lutheran Schools of Indiana,C315,Calvary Lutheran School,Grade 12,,224
9230,Lutheran Schools of Indiana,C315,Calvary Lutheran School,Grade 12+/Adult,,224
9230,Lutheran Schools of Indiana,C395,Trinity Lutheran School,Pre-Kindergarten,,120
9230,Lutheran Schools of Indiana,C395,Trinity Lutheran School,Kindergarten,12,120
9230,Lutheran Schools of Indiana,C395,Trinity Lutheran School,Grade 1,16,120
9230,Lutheran Schools of Indiana,C395,Trinity Lutheran School,Grade 2,13,120
9230,Lutheran Schools of Indiana,C395,Trinity Lutheran School,Grade 3,19,120
9230,Lutheran Schools of Indiana,C395,Trinity Lutheran School,Grade 4,12,120
9230,Lutheran Schools of Indiana,C395,Trinity Lutheran School,Grade 5,17,120
9230,Lutheran Schools of Indiana,C395,Trinity Lutheran School,Grade 6,9,120
9230,Lutheran Schools of Indiana,C395,Trinity Lutheran School,Grade 7,10,120
9230,Lutheran Schools of Indiana,C395,Trinity Lutheran School,Grade 8,12,120
9230,Lutheran Schools of Indiana,C395,Trinity Lutheran School,Grade 9,,120
9230,Lutheran Schools of Indiana,C395,Trinity Lutheran School,Grade 10,,120
9230,Lutheran Schools of Indiana,C395,Trinity Lutheran School,Grade 11,,120
9230,Lutheran Schools of Indiana,C395,Trinity Lutheran School,Grade 12,,120
9230,Lutheran Schools of Indiana,C395,Trinity Lutheran School,Grade 12+/Adult,,120
9230,Lutheran Schools of Indiana,C400,Saint John Ev Lutheran School,Pre-Kindergarten,,185
9230,Lutheran Schools of Indiana,C400,Saint John Ev Lutheran School,Kindergarten,22,185
9230,Lutheran Schools of Indiana,C400,Saint John Ev Lutheran School,Grade 1,21,185
9230,Lutheran Schools of Indiana,C400,Saint John Ev Lutheran School,Grade 2,19,185
9230,Lutheran Schools of Indiana,C400,Saint John Ev Lutheran School,Grade 3,20,185
9230,Lutheran Schools of Indiana,C400,Saint John Ev Lutheran School,Grade 4,18,185
9230,Lutheran Schools of Indiana,C400,Saint John Ev Lutheran School,Grade 5,23,185
9230,Lutheran Schools of Indiana,C400,Saint John Ev Lutheran School,Grade 6,18,185
9230,Lutheran Schools of Indiana,C400,Saint John Ev Lutheran School,Grade 7,24,185
9230,Lutheran Schools of Indiana,C400,Saint John Ev Lutheran School,Grade 8,20,185
9230,Lutheran Schools of Indiana,C400,Saint John Ev Lutheran School,Grade 9,,185
9230,Lutheran Schools of Indiana,C400,Saint John Ev Lutheran School,Grade 10,,185
9230,Lutheran Schools of Indiana,C400,Saint John Ev Lutheran School,Grade 11,,185
9230,Lutheran Schools of Indiana,C400,Saint John Ev Lutheran School,Grade 12,,185
9230,Lutheran Schools of Indiana,C400,Saint John Ev Lutheran School,Grade 12+/Adult,,185
9230,Lutheran Schools of Indiana,C512,Our Shepherd Lutheran School,Pre-Kindergarten,,150
9230,Lutheran Schools of Indiana,C512,Our Shepherd Lutheran School,Kindergarten,13,150
9230,Lutheran Schools of Indiana,C512,Our Shepherd Lutheran School,Grade 1,13,150
9230,Lutheran Schools of Indiana,C512,Our Shepherd Lutheran School,Grade 2,15,150
9230,Lutheran Schools of Indiana,C512,Our Shepherd Lutheran School,Grade 3,14,150
9230,Lutheran Schools of Indiana,C512,Our Shepherd Lutheran School,Grade 4,16,150
9230,Lutheran Schools of Indiana,C512,Our Shepherd Lutheran School,Grade 5,19,150
9230,Lutheran Schools of Indiana,C512,Our Shepherd Lutheran School,Grade 6,14,150
9230,Lutheran Schools of Indiana,C512,Our Shepherd Lutheran School,Grade 7,20,150
9230,Lutheran Schools of Indiana,C512,Our Shepherd Lutheran School,Grade 8,26,150
9230,Lutheran Schools of Indiana,C512,Our Shepherd Lutheran School,Grade 9,,150
9230,Lutheran Schools of Indiana,C512,Our Shepherd Lutheran School,Grade 10,,150
9230,Lutheran Schools of Indiana,C512,Our Shepherd Lutheran School,Grade 11,,150
9230,Lutheran Schools of Indiana,C512,Our Shepherd Lutheran School,Grade 12,,150
9230,Lutheran Schools of Indiana,C512,Our Shepherd Lutheran School,Grade 12+/Adult,,150
9230,Lutheran Schools of Indiana,C680,Emmaus Lutheran School,Pre-Kindergarten,,19
9230,Lutheran Schools of Indiana,C680,Emmaus Lutheran School,Kindergarten,4,19
9230,Lutheran Schools of Indiana,C680,Emmaus Lutheran School,Grade 1,3,19
9230,Lutheran Schools of Indiana,C680,Emmaus Lutheran School,Grade 2,5,19
9230,Lutheran Schools of Indiana,C680,Emmaus Lutheran School,Grade 3,,19
9230,Lutheran Schools of Indiana,C680,Emmaus Lutheran School,Grade 4,4,19
9230,Lutheran Schools of Indiana,C680,Emmaus Lutheran School,Grade 5,3,19
9230,Lutheran Schools of Indiana,C680,Emmaus Lutheran School,Grade 6,,19
9230,Lutheran Schools of Indiana,C680,Emmaus Lutheran School,Grade 7,,19
9230,Lutheran Schools of Indiana,C680,Emmaus Lutheran School,Grade 8,,19
9230,Lutheran Schools of Indiana,C680,Emmaus Lutheran School,Grade 9,,19
9230,Lutheran Schools of Indiana,C680,Emmaus Lutheran School,Grade 10,,19
9230,Lutheran Schools of Indiana,C680,Emmaus Lutheran School,Grade 11,,19
9230,Lutheran Schools of Indiana,C680,Emmaus Lutheran School,Grade 12,,19
9230,Lutheran Schools of Indiana,C680,Emmaus Lutheran School,Grade 12+/Adult,,19
9230,Lutheran Schools of Indiana,C985,St John Lutheran School,Pre-Kindergarten,,147
9230,Lutheran Schools of Indiana,C985,St John Lutheran School,Kindergarten,12,147
9230,Lutheran Schools of Indiana,C985,St John Lutheran School,Grade 1,19,147
9230,Lutheran Schools of Indiana,C985,St John Lutheran School,Grade 2,16,147
9230,Lutheran Schools of Indiana,C985,St John Lutheran School,Grade 3,16,147
9230,Lutheran Schools of Indiana,C985,St John Lutheran School,Grade 4,14,147
9230,Lutheran Schools of Indiana,C985,St John Lutheran School,Grade 5,20,147
9230,Lutheran Schools of Indiana,C985,St John Lutheran School,Grade 6,20,147
9230,Lutheran Schools of Indiana,C985,St John Lutheran School,Grade 7,11,147
9230,Lutheran Schools of Indiana,C985,St John Lutheran School,Grade 8,19,147
9230,Lutheran Schools of Indiana,C985,St John Lutheran School,Grade 9,,147
9230,Lutheran Schools of Indiana,C985,St John Lutheran School,Grade 10,,147
9230,Lutheran Schools of Indiana,C985,St John Lutheran School,Grade 11,,147
9230,Lutheran Schools of Indiana,C985,St John Lutheran School,Grade 12,,147
9230,Lutheran Schools of Indiana,C985,St John Lutheran School,Grade 12+/Adult,,147
9230,Lutheran Schools of Indiana,D090,Immanuel Lutheran School,Pre-Kindergarten,,171
9230,Lutheran Schools of Indiana,D090,Immanuel Lutheran School,Kindergarten,17,171
9230,Lutheran Schools of Indiana,D090,Immanuel Lutheran School,Grade 1,19,171
9230,Lutheran Schools of Indiana,D090,Immanuel Lutheran School,Grade 2,19,171
9230,Lutheran Schools of Indiana,D090,Immanuel Lutheran School,Grade 3,18,171
9230,Lutheran Schools of Indiana,D090,Immanuel Lutheran School,Grade 4,18,171
9230,Lutheran Schools of Indiana,D090,Immanuel Lutheran School,Grade 5,18,171
9230,Lutheran Schools of Indiana,D090,Immanuel Lutheran School,Grade 6,20,171
9230,Lutheran Schools of Indiana,D090,Immanuel Lutheran School,Grade 7,18,171
9230,Lutheran Schools of Indiana,D090,Immanuel Lutheran School,Grade 8,24,171
9230,Lutheran Schools of Indiana,D090,Immanuel Lutheran School,Grade 9,,171
9230,Lutheran Schools of Indiana,D090,Immanuel Lutheran School,Grade 10,,171
9230,Lutheran Schools of Indiana,D090,Immanuel Lutheran School,Grade 11,,171
9230,Lutheran Schools of Indiana,D090,Immanuel Lutheran School,Grade 12,,171
9230,Lutheran Schools of Indiana,D090,Immanuel Lutheran School,Grade 12+/Adult,,171
9230,Lutheran Schools of Indiana,D317,Resurrection Lutheran Academy,Pre-Kindergarten,,56
9230,Lutheran Schools of Indiana,D317,Resurrection Lutheran Academy,Kindergarten,5,56
9230,Lutheran Schools of Indiana,D317,Resurrection Lutheran Academy,Grade 1,7,56
9230,Lutheran Schools of Indiana,D317,Resurrection Lutheran Academy,Grade 2,7,56
9230,Lutheran Schools of Indiana,D317,Resurrection Lutheran Academy,Grade 3,5,56
9230,Lutheran Schools of Indiana,D317,Resurrection Lutheran Academy,Grade 4,6,56
9230,Lutheran Schools of Indiana,D317,Resurrection Lutheran Academy,Grade 5,10,56
9230,Lutheran Schools of Indiana,D317,Resurrection Lutheran Academy,Grade 6,8,56
